Order ID,Order Date,Ship Mode,Segment,Region,Category,Product Name,Sales,Quantity,Profit
ORD-002850,2025-08-26,Second Class,Consumer,North America,Gadgets,Bluetooth Speaker,1840,3,575
ORD-002851,2024-11-19,First Class,Small Business,Asia Pacific,Accessories,External SSD 1TB,1981,1,406
ORD-002852,2025-03-25,Standard Class,Small Business,Europe,Accessories,Ergonomic Desk Chair,1882,2,181
ORD-002853,2024-10-24,Same Day,Education,Africa,Electronics,USB-C Hub 7-in-1,222,5,46
ORD-002854,2025-08-20,Same Day,Consumer,Middle East,Office Supplies,Bluetooth Speaker,949,3,384
ORD-002855,2025-07-01,Second Class,Government,Middle East,Furniture,Smart Watch Series 5,415,5,84
ORD-002856,2025-12-17,Standard Class,Small Business,Asia Pacific,Electronics,Wireless Charger Pad,552,8,190
ORD-002857,2025-02-10,Second Class,Corporate,South America,Furniture,"Laptop Pro 14""",983,8,398
ORD-002858,2024-07-20,Second Class,Home Office,Europe,Accessories,4K Webcam,1522,7,433
ORD-002859,2024-07-30,Standard Class,Corporate,North America,Accessories,Fitness Tracker Band,470,7,125
ORD-002860,2025-08-30,Standard Class,Government,Middle East,Furniture,"Tablet Air 11""",1206,2,230
ORD-002861,2025-01-13,Same Day,Corporate,Europe,Office Supplies,Wireless Noise Cancelling Headphones,264,7,53
ORD-002862,2024-06-23,Second Class,Government,Europe,Furniture,"Laptop Pro 14""",2289,1,623
ORD-002863,2025-03-10,Second Class,Small Business,North America,Furniture,Smart Home Hub,2151,8,487
ORD-002864,2024-03-05,Same Day,Government,Africa,Accessories,Wireless Noise Cancelling Headphones,1542,3,458
ORD-002865,2024-09-12,First Class,Government,South America,Electronics,Wireless Charger Pad,1334,3,470
ORD-002866,2025-06-19,Second Class,Small Business,Europe,Furniture,Laptop Cooling Stand,362,8,125
ORD-002867,2024-10-27,Express,Small Business,Africa,Office Supplies,Gaming Mouse RGB,507,4,173
ORD-002868,2024-11-02,Same Day,Small Business,Middle East,Electronics,External SSD 1TB,2296,8,481
ORD-002869,2024-01-16,Second Class,Education,Europe,Electronics,Ergonomic Desk Chair,1292,5,401
ORD-002870,2024-05-29,First Class,Home Office,Europe,Furniture,Smartphone Ultra,1411,1,254
ORD-002871,2025-11-30,First Class,Home Office,Europe,Office Supplies,External SSD 1TB,1299,4,292
ORD-002872,2025-06-15,Same Day,Home Office,Europe,Furniture,External SSD 1TB,363,4,146
ORD-002873,2024-08-05,Second Class,Consumer,Asia Pacific,Electronics,"Monitor 27"" 4K",1492,6,348
ORD-002874,2025-09-27,Same Day,Government,Africa,Accessories,Bluetooth Speaker,1621,7,567
ORD-002875,2025-07-02,Second Class,Education,Europe,Furniture,Wireless Noise Cancelling Headphones,996,4,192
ORD-002876,2025-03-07,Standard Class,Corporate,Africa,Accessories,Wireless Noise Cancelling Headphones,2137,5,432
ORD-002877,2024-10-22,First Class,Government,Africa,Gadgets,Privacy Screen Protector,2293,3,861
ORD-002878,2025-07-25,First Class,Government,Europe,Furniture,4K Webcam,641,5,248
ORD-002879,2024-03-28,Same Day,Corporate,South America,Furniture,Fitness Tracker Band,2270,8,789
ORD-002880,2025-06-05,Standard Class,Government,Asia Pacific,Gadgets,Mechanical Keyboard,1531,5,309
ORD-002881,2024-10-07,Second Class,Government,South America,Office Supplies,4K Webcam,536,3,96
ORD-002882,2025-07-13,Second Class,Corporate,Middle East,Gadgets,Wireless Noise Cancelling Headphones,272,3,58
ORD-002883,2025-05-25,First Class,Corporate,South America,Gadgets,Wireless Charger Pad,878,3,327
ORD-002884,2025-12-19,Express,Consumer,Middle East,Electronics,Privacy Screen Protector,367,3,50
ORD-002885,2024-07-20,Second Class,Government,North America,Furniture,Wireless Charger Pad,112,8,33
ORD-002886,2025-07-14,Express,Corporate,Europe,Furniture,Smart Watch Series 5,2239,1,666
ORD-002887,2024-01-01,Standard Class,Small Business,Middle East,Electronics,External SSD 1TB,737,7,62
ORD-002888,2025-10-18,Same Day,Government,Asia Pacific,Electronics,Wireless Noise Cancelling Headphones,835,2,175
ORD-002889,2024-04-06,Same Day,Consumer,Middle East,Accessories,Phone Case MagSafe,540,5,165
ORD-002890,2024-09-07,Standard Class,Education,South America,Office Supplies,Wireless Charger Pad,822,6,97
ORD-002891,2025-11-15,Express,Home Office,Asia Pacific,Gadgets,USB-C Hub 7-in-1,650,2,128
ORD-002892,2024-10-11,Standard Class,Home Office,Asia Pacific,Gadgets,"Tablet Air 11""",589,8,87
ORD-002893,2024-07-12,Same Day,Education,Asia Pacific,Accessories,Wireless Charger Pad,69,6,6
ORD-002894,2024-08-18,Express,Home Office,North America,Gadgets,Smart Home Hub,1282,4,195
ORD-002895,2025-03-17,First Class,Small Business,North America,Gadgets,Smart Home Hub,994,7,311
ORD-002896,2025-09-22,Same Day,Education,Asia Pacific,Gadgets,Smartphone Ultra,695,2,125
ORD-002897,2024-03-30,Same Day,Home Office,South America,Accessories,"Tablet Air 11""",898,7,157
ORD-002898,2025-09-05,Standard Class,Government,Europe,Electronics,Standing Desk Frame,551,4,103
ORD-002899,2024-10-31,Standard Class,Home Office,Middle East,Electronics,Fitness Tracker Band,431,8,156
ORD-002900,2024-02-10,Express,Education,Africa,Furniture,4K Webcam,2428,3,728
ORD-002901,2024-05-05,Second Class,Corporate,Middle East,Electronics,Laptop Cooling Stand,1395,8,198
ORD-002902,2025-11-10,First Class,Consumer,Middle East,Office Supplies,Laptop Cooling Stand,613,6,113
ORD-002903,2024-10-06,Standard Class,Corporate,North America,Accessories,Ergonomic Desk Chair,406,4,168
ORD-002904,2025-10-17,Same Day,Small Business,Asia Pacific,Electronics,4K Webcam,1138,2,113
ORD-002905,2024-12-26,Same Day,Corporate,Africa,Accessories,"Laptop Pro 14""",1303,7,434
ORD-002906,2024-05-06,Same Day,Small Business,Asia Pacific,Furniture,"Monitor 27"" 4K",849,7,300
ORD-002907,2025-08-30,Standard Class,Government,Middle East,Electronics,"Tablet Air 11""",1681,7,514
ORD-002908,2025-07-17,Express,Home Office,South America,Furniture,Smart Watch Series 5,248,7,85
ORD-002909,2024-07-05,Same Day,Home Office,North America,Furniture,Ergonomic Desk Chair,1313,8,331
ORD-002910,2025-07-08,Standard Class,Small Business,Europe,Office Supplies,Wireless Noise Cancelling Headphones,1113,1,113
ORD-002911,2024-02-02,Same Day,Small Business,South America,Accessories,Ergonomic Desk Chair,116,8,30
ORD-002912,2024-03-20,Same Day,Education,Europe,Furniture,Phone Case MagSafe,2241,7,656
ORD-002913,2025-03-06,Standard Class,Home Office,Asia Pacific,Furniture,External SSD 1TB,1514,6,603
ORD-002914,2024-06-24,Same Day,Home Office,Middle East,Accessories,Smart Watch Series 5,2133,8,285
ORD-002915,2025-02-09,Express,Government,Africa,Electronics,"Tablet Air 11""",414,3,99
ORD-002916,2025-09-03,First Class,Corporate,North America,Electronics,Laptop Cooling Stand,2166,8,863
ORD-002917,2025-05-29,Express,Consumer,South America,Gadgets,USB-C Hub 7-in-1,1779,1,417
ORD-002918,2025-05-05,First Class,Government,Africa,Electronics,Smart Watch Series 5,1513,4,219
ORD-002919,2025-04-21,Express,Education,North America,Electronics,Mechanical Keyboard,1698,2,655
ORD-002920,2024-06-27,First Class,Home Office,Asia Pacific,Office Supplies,Gaming Mouse RGB,1047,2,237
ORD-002921,2024-06-11,Express,Education,Middle East,Electronics,Gaming Mouse RGB,1998,2,178
ORD-002922,2024-06-22,Express,Small Business,North America,Furniture,"Laptop Pro 14""",353,2,48
ORD-002923,2024-02-07,First Class,Home Office,Asia Pacific,Accessories,Mechanical Keyboard,556,7,117
ORD-002924,2025-12-30,Second Class,Government,Africa,Office Supplies,Laptop Cooling Stand,1354,7,525
ORD-002925,2024-03-05,Second Class,Home Office,Asia Pacific,Office Supplies,Ergonomic Desk Chair,904,3,183
ORD-002926,2025-10-10,Second Class,Government,Asia Pacific,Office Supplies,Phone Case MagSafe,399,1,157
ORD-002927,2025-10-25,Express,Consumer,Africa,Furniture,Wireless Noise Cancelling Headphones,1559,6,160
ORD-002928,2025-06-15,Second Class,Government,South America,Electronics,4K Webcam,2541,8,981
ORD-002929,2024-09-23,Standard Class,Government,North America,Furniture,Phone Case MagSafe,1802,5,491
ORD-002930,2024-10-04,Same Day,Education,Africa,Gadgets,Standing Desk Frame,2499,7,757
ORD-002931,2025-02-27,First Class,Corporate,Africa,Office Supplies,Mechanical Keyboard,1860,8,181
ORD-002932,2025-09-03,Express,Corporate,Middle East,Electronics,"Monitor 27"" 4K",658,4,278
ORD-002933,2025-07-22,Express,Small Business,Africa,Electronics,Privacy Screen Protector,892,3,351
ORD-002934,2025-02-04,Second Class,Education,South America,Furniture,Standing Desk Frame,727,4,309
ORD-002935,2025-09-25,First Class,Corporate,Europe,Furniture,Bluetooth Speaker,888,3,300
ORD-002936,2025-02-27,Standard Class,Consumer,Europe,Furniture,Wireless Noise Cancelling Headphones,70,6,26
ORD-002937,2024-04-04,Second Class,Education,Asia Pacific,Accessories,Mechanical Keyboard,1421,3,223
ORD-002938,2024-07-16,Express,Home Office,Africa,Electronics,Fitness Tracker Band,1790,1,144
ORD-002939,2025-03-26,First Class,Small Business,Europe,Electronics,Ergonomic Desk Chair,527,5,172
ORD-002940,2025-04-05,Standard Class,Small Business,South America,Furniture,4K Webcam,235,8,45
ORD-002941,2024-05-27,Express,Corporate,South America,Furniture,Mechanical Keyboard,766,7,158
ORD-002942,2025-01-15,Standard Class,Education,North America,Gadgets,Laptop Cooling Stand,1370,8,588
ORD-002943,2025-12-21,First Class,Education,Africa,Furniture,"Monitor 27"" 4K",2108,7,637
ORD-002944,2024-09-27,First Class,Education,South America,Office Supplies,Fitness Tracker Band,611,5,61
ORD-002945,2025-02-24,Express,Corporate,Asia Pacific,Gadgets,USB-C Hub 7-in-1,345,4,83
ORD-002946,2024-01-17,Same Day,Corporate,Middle East,Accessories,Wireless Charger Pad,2095,4,366
ORD-002947,2024-05-09,Second Class,Small Business,Middle East,Furniture,Gaming Mouse RGB,1222,5,123
ORD-002948,2024-06-04,Standard Class,Small Business,North America,Electronics,Privacy Screen Protector,908,3,128
ORD-002949,2025-05-21,First Class,Home Office,Middle East,Accessories,Smartphone Ultra,1280,1,126
ORD-002950,2025-09-28,Express,Government,Africa,Office Supplies,Phone Case MagSafe,2198,1,658
ORD-002951,2025-09-13,First Class,Home Office,North America,Office Supplies,Smart Home Hub,166,7,60
ORD-002952,2024-02-25,Second Class,Education,Europe,Gadgets,Wireless Charger Pad,360,2,46
ORD-002953,2025-09-15,Second Class,Government,South America,Furniture,Wireless Charger Pad,1356,8,386
ORD-002954,2024-07-03,First Class,Corporate,North America,Gadgets,Privacy Screen Protector,2454,2,540
ORD-002955,2024-09-19,Standard Class,Home Office,South America,Gadgets,Wireless Charger Pad,1728,4,451
ORD-002956,2024-02-13,Express,Corporate,Asia Pacific,Office Supplies,Smartphone Ultra,2150,7,585
ORD-002957,2024-03-08,Standard Class,Small Business,Europe,Furniture,Ergonomic Desk Chair,622,1,176
ORD-002958,2024-10-03,Standard Class,Home Office,Africa,Accessories,Phone Case MagSafe,895,4,128
ORD-002959,2025-12-23,First Class,Consumer,South America,Furniture,Smartphone Ultra,1627,5,441
ORD-002960,2024-10-21,Same Day,Education,South America,Furniture,Smart Watch Series 5,1511,7,484
ORD-002961,2025-06-03,Second Class,Corporate,Europe,Electronics,Wireless Charger Pad,960,7,362
ORD-002962,2025-07-29,Second Class,Education,Asia Pacific,Office Supplies,Smart Home Hub,812,1,109
ORD-002963,2024-06-30,Same Day,Government,North America,Electronics,Smart Home Hub,1665,2,600
ORD-002964,2024-05-08,First Class,Consumer,Europe,Accessories,"Laptop Pro 14""",1057,7,119
ORD-002965,2025-08-08,First Class,Home Office,North America,Office Supplies,4K Webcam,727,5,273
ORD-002966,2025-08-20,Same Day,Consumer,Africa,Electronics,Fitness Tracker Band,1172,4,103
ORD-002967,2024-01-18,Second Class,Corporate,Africa,Accessories,Gaming Mouse RGB,1640,1,649
ORD-002968,2024-04-16,Express,Education,North America,Accessories,"Laptop Pro 14""",1561,6,637
ORD-002969,2024-06-20,Same Day,Home Office,Europe,Office Supplies,USB-C Hub 7-in-1,1794,4,400
ORD-002970,2025-05-21,Standard Class,Small Business,Middle East,Accessories,Wireless Charger Pad,1073,1,97
ORD-002971,2024-08-22,Same Day,Corporate,Africa,Furniture,Mechanical Keyboard,72,5,23
ORD-002972,2025-10-20,Standard Class,Government,South America,Gadgets,Bluetooth Speaker,676,6,61
ORD-002973,2025-12-09,First Class,Small Business,Africa,Furniture,Laptop Cooling Stand,403,6,133
ORD-002974,2024-06-13,Second Class,Home Office,North America,Furniture,Wireless Noise Cancelling Headphones,1707,4,710
ORD-002975,2025-02-05,First Class,Education,Europe,Accessories,Mechanical Keyboard,1122,5,309
ORD-002976,2025-01-17,Express,Home Office,South America,Gadgets,Gaming Mouse RGB,487,4,43
ORD-002977,2024-09-19,Same Day,Consumer,Middle East,Office Supplies,Bluetooth Speaker,1844,8,604
ORD-002978,2024-06-30,First Class,Government,Africa,Furniture,"Monitor 27"" 4K",2313,5,843
ORD-002979,2024-12-23,Second Class,Home Office,South America,Accessories,"Tablet Air 11""",536,5,144
ORD-002980,2025-07-30,Express,Government,Europe,Furniture,4K Webcam,979,4,156
ORD-002981,2024-12-19,Standard Class,Home Office,South America,Office Supplies,USB-C Hub 7-in-1,2122,3,800
ORD-002982,2024-08-20,Same Day,Corporate,South America,Office Supplies,Ergonomic Desk Chair,1882,8,500
ORD-002983,2025-03-27,First Class,Consumer,Africa,Electronics,Laptop Cooling Stand,55,7,10
ORD-002984,2025-03-30,Same Day,Small Business,North America,Office Supplies,Mechanical Keyboard,2462,3,557
ORD-002985,2025-01-26,Standard Class,Home Office,Europe,Office Supplies,External SSD 1TB,1169,6,310
ORD-002986,2025-02-04,Second Class,Corporate,Africa,Gadgets,Laptop Cooling Stand,612,5,65
ORD-002987,2025-12-15,Second Class,Education,Europe,Electronics,Wireless Charger Pad,2435,3,612
ORD-002988,2024-05-04,First Class,Education,Asia Pacific,Electronics,Gaming Mouse RGB,2151,3,906
ORD-002989,2025-03-29,First Class,Government,Europe,Accessories,"Monitor 27"" 4K",608,3,97
ORD-002990,2025-01-26,Same Day,Consumer,Europe,Gadgets,Phone Case MagSafe,783,5,257
ORD-002991,2025-05-05,Express,Consumer,Africa,Gadgets,Smartphone Ultra,962,3,308
ORD-002992,2024-06-03,First Class,Government,South America,Gadgets,Smart Home Hub,137,2,58
ORD-002993,2025-10-26,Express,Consumer,Europe,Electronics,4K Webcam,1585,1,499
ORD-002994,2024-09-04,Second Class,Consumer,Middle East,Gadgets,4K Webcam,1702,3,485
ORD-002995,2024-09-10,Standard Class,Government,Europe,Office Supplies,Smart Watch Series 5,2163,4,374
ORD-002996,2025-07-25,Standard Class,Home Office,North America,Electronics,USB-C Hub 7-in-1,275,2,109
ORD-002997,2024-08-29,Second Class,Small Business,Europe,Electronics,Smart Home Hub,170,3,54
ORD-002998,2024-09-20,Express,Education,South America,Accessories,Bluetooth Speaker,1582,4,601
ORD-002999,2024-10-16,Standard Class,Consumer,Asia Pacific,Electronics,Phone Case MagSafe,971,8,137
ORD-003000,2024-11-20,Express,Education,North America,Electronics,Privacy Screen Protector,2000,2,679
ORD-003001,2024-03-02,Second Class,Education,Asia Pacific,Accessories,4K Webcam,2221,8,683
ORD-003002,2025-06-17,First Class,Corporate,North America,Accessories,Bluetooth Speaker,673,7,84
ORD-003003,2024-08-04,Second Class,Home Office,Middle East,Office Supplies,Smart Home Hub,763,6,126
ORD-003004,2024-10-17,Standard Class,Education,Europe,Furniture,Smartphone Ultra,244,1,27
ORD-003005,2024-03-08,Standard Class,Small Business,North America,Furniture,Ergonomic Desk Chair,595,6,126
ORD-003006,2024-12-27,Express,Home Office,Europe,Furniture,Smart Watch Series 5,835,8,330
ORD-003007,2025-12-26,First Class,Education,Asia Pacific,Electronics,Gaming Mouse RGB,2178,4,746
ORD-003008,2025-10-12,Second Class,Government,Europe,Office Supplies,Phone Case MagSafe,1502,3,501
ORD-003009,2024-09-02,Same Day,Education,South America,Accessories,External SSD 1TB,511,1,51
ORD-003010,2024-08-13,First Class,Small Business,Middle East,Accessories,Gaming Mouse RGB,2177,7,224
ORD-003011,2024-04-24,Same Day,Government,Asia Pacific,Accessories,Smartphone Ultra,1746,4,441
ORD-003012,2024-01-06,Same Day,Small Business,South America,Office Supplies,Gaming Mouse RGB,326,2,56
ORD-003013,2024-09-13,Same Day,Education,Europe,Furniture,Laptop Cooling Stand,2414,2,1016
ORD-003014,2024-05-06,Express,Small Business,Europe,Accessories,Smart Home Hub,1782,4,218
ORD-003015,2024-03-01,Standard Class,Corporate,Middle East,Electronics,Smartphone Ultra,347,7,81
ORD-003016,2024-07-09,Express,Government,South America,Accessories,Laptop Cooling Stand,1089,4,319
ORD-003017,2025-07-16,Standard Class,Consumer,Middle East,Accessories,Smart Watch Series 5,2504,4,328
ORD-003018,2024-02-18,Express,Home Office,Middle East,Office Supplies,Smart Home Hub,1011,7,427
ORD-003019,2025-06-18,First Class,Education,Europe,Gadgets,"Laptop Pro 14""",2354,3,353
ORD-003020,2025-03-11,Express,Small Business,North America,Accessories,Laptop Cooling Stand,2396,4,259
ORD-003021,2024-05-08,Express,Small Business,South America,Accessories,Bluetooth Speaker,817,5,279
ORD-003022,2025-07-22,First Class,Education,Europe,Electronics,Privacy Screen Protector,1844,5,216
ORD-003023,2024-01-20,Second Class,Education,South America,Accessories,Fitness Tracker Band,2301,4,524
ORD-003024,2024-03-20,Express,Corporate,Africa,Accessories,"Monitor 27"" 4K",2339,7,334
ORD-003025,2025-10-02,Express,Small Business,South America,Electronics,Smart Watch Series 5,1512,2,348
ORD-003026,2024-02-02,Second Class,Education,Africa,Furniture,"Monitor 27"" 4K",1271,3,301
ORD-003027,2024-05-06,Standard Class,Corporate,Asia Pacific,Furniture,Gaming Mouse RGB,937,8,254
ORD-003028,2025-05-30,Second Class,Corporate,North America,Office Supplies,Ergonomic Desk Chair,2351,3,319
ORD-003029,2024-03-03,Second Class,Education,Asia Pacific,Gadgets,"Tablet Air 11""",827,4,163
ORD-003030,2025-10-07,Express,Small Business,Middle East,Gadgets,Smart Watch Series 5,2022,4,716
ORD-003031,2025-01-05,Same Day,Corporate,Europe,Gadgets,Privacy Screen Protector,2420,1,824
ORD-003032,2024-01-25,Same Day,Corporate,Middle East,Electronics,Fitness Tracker Band,1708,2,476
ORD-003033,2024-02-28,Standard Class,Education,South America,Furniture,Phone Case MagSafe,417,3,54
ORD-003034,2025-11-21,Express,Corporate,North America,Office Supplies,Mechanical Keyboard,1743,8,352
ORD-003035,2025-11-18,First Class,Home Office,South America,Electronics,Smart Home Hub,443,1,179
ORD-003036,2024-04-18,Same Day,Corporate,Asia Pacific,Office Supplies,4K Webcam,535,8,73
ORD-003037,2025-05-25,Express,Home Office,Asia Pacific,Accessories,Gaming Mouse RGB,2124,6,888
ORD-003038,2025-02-07,Standard Class,Home Office,Asia Pacific,Furniture,Smart Watch Series 5,2499,1,918
ORD-003039,2025-09-27,Standard Class,Education,Africa,Furniture,Bluetooth Speaker,1088,2,354
ORD-003040,2024-03-05,Second Class,Corporate,North America,Office Supplies,Smart Home Hub,729,2,91
ORD-003041,2025-10-11,First Class,Consumer,North America,Electronics,"Tablet Air 11""",902,1,176
ORD-003042,2024-03-23,Standard Class,Consumer,Asia Pacific,Gadgets,"Monitor 27"" 4K",1642,2,176
ORD-003043,2025-03-09,Second Class,Government,Middle East,Furniture,"Monitor 27"" 4K",1385,6,499
ORD-003044,2024-10-11,Express,Consumer,Europe,Accessories,Mechanical Keyboard,1158,6,142
ORD-003045,2025-11-28,Same Day,Government,Middle East,Electronics,Phone Case MagSafe,2159,1,925
ORD-003046,2024-11-09,Same Day,Small Business,Africa,Furniture,Smart Home Hub,2524,6,734
ORD-003047,2025-07-23,First Class,Education,North America,Accessories,Gaming Mouse RGB,547,5,200
ORD-003048,2025-12-29,Express,Government,Africa,Furniture,Laptop Cooling Stand,1994,8,557
ORD-003049,2025-04-26,Second Class,Consumer,South America,Accessories,External SSD 1TB,818,1,322
ORD-003050,2024-11-16,Express,Education,Asia Pacific,Electronics,Fitness Tracker Band,2080,7,371
ORD-003051,2025-08-28,Standard Class,Government,Africa,Accessories,Mechanical Keyboard,325,4,34
ORD-003052,2025-04-12,Same Day,Corporate,Africa,Accessories,Phone Case MagSafe,877,1,337
ORD-003053,2025-05-16,Same Day,Consumer,Middle East,Electronics,Smart Home Hub,1878,7,729
ORD-003054,2024-04-14,Express,Consumer,North America,Accessories,Fitness Tracker Band,904,6,269
ORD-003055,2025-02-26,Express,Consumer,South America,Accessories,Gaming Mouse RGB,1363,8,158
ORD-003056,2025-08-26,Express,Home Office,Europe,Office Supplies,External SSD 1TB,469,8,96
ORD-003057,2024-03-29,Express,Corporate,Africa,Office Supplies,4K Webcam,905,8,386
ORD-003058,2024-06-23,Standard Class,Corporate,South America,Accessories,Wireless Charger Pad,253,6,32
ORD-003059,2025-10-26,Second Class,Government,Europe,Electronics,Phone Case MagSafe,823,7,257
ORD-003060,2025-05-01,Standard Class,Home Office,Asia Pacific,Office Supplies,USB-C Hub 7-in-1,2245,8,474
ORD-003061,2024-02-24,Standard Class,Consumer,Middle East,Office Supplies,External SSD 1TB,362,4,46
ORD-003062,2024-04-22,First Class,Small Business,Africa,Gadgets,"Laptop Pro 14""",420,2,146
ORD-003063,2024-07-07,Express,Consumer,Africa,Furniture,"Laptop Pro 14""",2225,5,822
ORD-003064,2025-09-03,Same Day,Home Office,South America,Electronics,Smartphone Ultra,835,5,163
ORD-003065,2025-12-17,Second Class,Education,Asia Pacific,Gadgets,Wireless Charger Pad,1384,4,566
ORD-003066,2025-02-17,First Class,Government,Middle East,Furniture,"Tablet Air 11""",852,5,334
ORD-003067,2025-04-21,Second Class,Education,Europe,Furniture,Privacy Screen Protector,1411,2,470
ORD-003068,2024-03-03,Same Day,Home Office,Africa,Office Supplies,Phone Case MagSafe,2236,8,482
ORD-003069,2025-07-18,Standard Class,Government,Middle East,Gadgets,Bluetooth Speaker,1052,6,248
ORD-003070,2025-11-08,Express,Education,Europe,Office Supplies,External SSD 1TB,1773,6,184
ORD-003071,2024-02-07,First Class,Consumer,Africa,Furniture,"Tablet Air 11""",64,5,10
ORD-003072,2025-08-09,Express,Home Office,North America,Furniture,Phone Case MagSafe,1419,6,291
ORD-003073,2024-01-13,Express,Small Business,Africa,Electronics,Standing Desk Frame,444,4,86
ORD-003074,2025-07-29,Express,Consumer,Middle East,Electronics,Smartphone Ultra,999,4,178
ORD-003075,2025-02-08,Second Class,Small Business,Europe,Accessories,Privacy Screen Protector,998,2,348
ORD-003076,2025-11-02,Second Class,Home Office,South America,Accessories,Mechanical Keyboard,1228,8,435
ORD-003077,2025-11-10,First Class,Education,Asia Pacific,Gadgets,Standing Desk Frame,173,8,59
ORD-003078,2025-11-21,Express,Home Office,Africa,Accessories,Laptop Cooling Stand,250,1,87
ORD-003079,2025-01-08,Express,Home Office,South America,Office Supplies,Gaming Mouse RGB,746,8,223
ORD-003080,2025-11-11,Second Class,Government,South America,Electronics,Privacy Screen Protector,1922,5,382
ORD-003081,2025-04-06,First Class,Small Business,Africa,Accessories,External SSD 1TB,475,2,139
ORD-003082,2025-09-23,Second Class,Education,Africa,Office Supplies,External SSD 1TB,1560,2,576
ORD-003083,2024-06-22,Express,Education,Asia Pacific,Accessories,Ergonomic Desk Chair,977,7,192
ORD-003084,2024-04-25,Second Class,Consumer,North America,Accessories,"Laptop Pro 14""",342,8,78
ORD-003085,2025-10-30,Second Class,Government,Africa,Electronics,Wireless Noise Cancelling Headphones,241,5,101
ORD-003086,2024-12-25,First Class,Corporate,Middle East,Electronics,USB-C Hub 7-in-1,2522,3,1064
ORD-003087,2024-04-04,Standard Class,Small Business,North America,Furniture,Standing Desk Frame,1455,3,592
ORD-003088,2024-10-25,First Class,Education,Middle East,Gadgets,Fitness Tracker Band,98,7,15
ORD-003089,2025-09-03,Same Day,Consumer,North America,Accessories,Smartphone Ultra,707,4,208
ORD-003090,2025-12-07,Standard Class,Home Office,South America,Furniture,"Laptop Pro 14""",1096,5,123
ORD-003091,2024-12-08,Express,Corporate,South America,Office Supplies,Smartphone Ultra,254,1,98
ORD-003092,2024-07-10,Express,Home Office,Europe,Electronics,"Laptop Pro 14""",951,4,198
ORD-003093,2024-05-18,Same Day,Consumer,North America,Office Supplies,"Monitor 27"" 4K",1874,2,794
ORD-003094,2025-08-12,Express,Small Business,South America,Electronics,External SSD 1TB,1807,6,395
ORD-003095,2024-09-25,Standard Class,Small Business,Asia Pacific,Office Supplies,"Monitor 27"" 4K",238,6,69
ORD-003096,2024-12-08,First Class,Corporate,Europe,Gadgets,"Monitor 27"" 4K",1202,3,489
ORD-003097,2025-09-14,First Class,Education,South America,Office Supplies,Phone Case MagSafe,505,8,71
ORD-003098,2024-01-02,Second Class,Consumer,Asia Pacific,Furniture,Phone Case MagSafe,433,6,129
ORD-003099,2025-05-24,Second Class,Consumer,Middle East,Accessories,Bluetooth Speaker,2386,2,410
ORD-003100,2024-09-29,Standard Class,Corporate,Asia Pacific,Electronics,Bluetooth Speaker,1866,4,152
ORD-003101,2024-07-08,First Class,Small Business,Middle East,Accessories,"Laptop Pro 14""",1662,1,403
ORD-003102,2024-10-30,Same Day,Government,Europe,Furniture,Fitness Tracker Band,1376,4,493
ORD-003103,2024-06-11,Second Class,Small Business,Europe,Accessories,Smart Home Hub,210,5,47
ORD-003104,2024-09-06,Same Day,Government,Europe,Office Supplies,External SSD 1TB,430,2,133
ORD-003105,2025-05-18,Standard Class,Education,South America,Gadgets,"Monitor 27"" 4K",89,1,9
ORD-003106,2025-07-11,Express,Education,Middle East,Furniture,Smart Watch Series 5,660,7,265
ORD-003107,2025-08-20,Express,Consumer,Africa,Accessories,Phone Case MagSafe,1000,7,239
ORD-003108,2024-04-07,Same Day,Small Business,Africa,Electronics,"Tablet Air 11""",643,5,138
ORD-003109,2025-10-26,Same Day,Small Business,Asia Pacific,Accessories,External SSD 1TB,807,8,162
ORD-003110,2024-01-10,Express,Home Office,Middle East,Office Supplies,Smart Watch Series 5,2208,6,910
ORD-003111,2025-12-21,Express,Corporate,Middle East,Electronics,Wireless Charger Pad,1737,5,247
ORD-003112,2025-07-30,Express,Education,South America,Gadgets,Smart Home Hub,531,3,95
ORD-003113,2024-07-04,First Class,Education,Asia Pacific,Gadgets,Smart Watch Series 5,1697,8,515
ORD-003114,2025-03-01,Same Day,Consumer,South America,Accessories,Mechanical Keyboard,859,4,250
ORD-003115,2025-08-26,Standard Class,Small Business,Europe,Gadgets,Wireless Noise Cancelling Headphones,1971,4,379
ORD-003116,2025-08-31,Same Day,Corporate,Europe,Gadgets,Ergonomic Desk Chair,1770,4,605
ORD-003117,2025-08-07,Same Day,Consumer,South America,Accessories,Smart Watch Series 5,2498,1,840
ORD-003118,2025-01-25,Same Day,Small Business,Europe,Office Supplies,Gaming Mouse RGB,1756,8,256
ORD-003119,2025-06-15,Express,Education,South America,Accessories,Mechanical Keyboard,152,4,15
ORD-003120,2024-05-17,Second Class,Home Office,North America,Office Supplies,Privacy Screen Protector,1593,5,651
ORD-003121,2025-03-04,Standard Class,Small Business,Middle East,Office Supplies,"Monitor 27"" 4K",688,8,165
ORD-003122,2025-03-09,Standard Class,Home Office,Africa,Gadgets,Gaming Mouse RGB,127,4,15
ORD-003123,2024-09-05,First Class,Corporate,Asia Pacific,Furniture,Mechanical Keyboard,962,5,106
ORD-003124,2025-01-11,Same Day,Small Business,Middle East,Furniture,Fitness Tracker Band,313,1,62
ORD-003125,2025-08-03,Express,Small Business,North America,Office Supplies,"Laptop Pro 14""",632,3,172
